Trade #,Type       ,Signal     ,Date/Time          ,Price  ,Contracts,Profit    ,ProfitPerc,ProfitEqPerc,ProfitEq ,RunUpPerc,RunUp    ,DrawdownPerc,Drawdown
96     ,Entry Long ,Enter Long ,2016-03-23 01:00:00,415.5  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-03-30 18:00:00,413.4  ,66.471   ,-139.6    ,-0        ,-0          ,26877.1  ,0        ,963.8    ,0           ,697.9
97     ,Entry Short,Enter Short,2016-03-30 18:00:00,413.4  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-04-02 18:00:00,419.8  ,66.7635  ,-427.3    ,-0        ,-0          ,26449.8  ,0        ,204.6    ,0           ,652.3
98     ,Entry Long ,Enter Long ,2016-04-02 18:00:00,419.8  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-04-10 02:00:00,419.2  ,64.3157  ,-38.6     ,-0        ,-0          ,26411.3  ,0        ,396.2    ,0           ,308.7
99     ,Entry Short,Enter Short,2016-04-10 02:00:00,419.2  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-04-12 10:00:00,423.8  ,64.7363  ,-297.8    ,-0        ,-0          ,26113.5  ,0        ,145      ,0           ,722.3
100    ,Entry Long ,Enter Long ,2016-04-12 10:00:00,423.8  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-04-29 10:00:00,449.6  ,62.8423  ,1621.3    ,0.1       ,0.1         ,27734.8  ,0.1      ,2903.3   ,0           ,113.1
101    ,Entry Short,Enter Short,2016-04-29 10:00:00,449.6  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-05-07 02:00:00,454    ,63.2722  ,-278.4    ,-0        ,-0          ,27456.4  ,0        ,607.4    ,0           ,807.9
102    ,Entry Long ,Enter Long ,2016-05-07 02:00:00,454    ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-05-12 10:00:00,453    ,61.0199  ,-61       ,-0        ,-0          ,27395.4  ,0        ,670.6    ,0           ,281.1
103    ,Entry Short,Enter Short,2016-05-12 10:00:00,453    ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-05-16 02:00:00,456.5  ,62.0601  ,-217.2    ,-0        ,-0          ,27178.2  ,0        ,186.3    ,0           ,421.2
104    ,Entry Long ,Enter Long ,2016-05-16 02:00:00,456.5  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-05-17 18:00:00,453.2  ,60.8706  ,-200.9    ,-0        ,-0          ,26977.3  ,0        ,91.3     ,0           ,385.5
105    ,Entry Short,Enter Short,2016-05-17 18:00:00,453.2  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-05-25 18:00:00,445.7  ,61.1172  ,458.4     ,0         ,0           ,27435.7  ,0.1      ,1597.5   ,0           ,163.8
106    ,Entry Long ,Enter Long ,2016-05-25 18:00:00,445.7  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-06-22 02:00:00,684.1  ,62.7375  ,14956.6   ,0.5       ,0.5         ,42392.3  ,0.8      ,21045.2  ,0           ,32
107    ,Entry Short,Enter Short,2016-06-22 02:00:00,684.1  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-07-01 18:00:00,671.4  ,62.8191  ,797.8     ,0         ,0           ,43190.1  ,0.2      ,8330.2   ,0.1         ,4908.7
108    ,Entry Long ,Enter Long ,2016-07-01 18:00:00,671.4  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-07-07 18:00:00,653    ,64.409   ,-1185.1   ,-0        ,-0          ,42005    ,0        ,2097.2   ,0.1         ,2602.1
109    ,Entry Short,Enter Short,2016-07-07 18:00:00,653    ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-07-13 10:00:00,662.3  ,65.2287  ,-606.6    ,-0        ,-0          ,41398.3  ,0.1      ,2759.2   ,0           ,1499
110    ,Entry Long ,Enter Long ,2016-07-13 10:00:00,662.3  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-07-22 02:00:00,666.1  ,62.8993  ,239       ,0         ,0           ,41637.4  ,0        ,1490.7   ,0           ,773.7
111    ,Entry Short,Enter Short,2016-07-22 02:00:00,666.1  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-08-08 18:00:00,592.8  ,63.37    ,4645      ,0.1       ,0.1         ,46282.4  ,0.3      ,11856.5  ,0           ,181.8
112    ,Entry Long ,Enter Long ,2016-08-08 18:00:00,592.8  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-08-14 02:00:00,587    ,78.9832  ,-458.1    ,-0        ,-0          ,45824.3  ,0        ,805.6    ,0           ,924
113    ,Entry Short,Enter Short,2016-08-14 02:00:00,587    ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-08-21 10:00:00,580.9  ,78.9731  ,481.7     ,0         ,0           ,46306    ,0        ,2021.7   ,0           ,63.4
114    ,Entry Long ,Enter Long ,2016-08-21 10:00:00,580.9  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-08-26 02:00:00,576.1  ,80.1622  ,-384.8    ,-0        ,-0          ,45921.2  ,0        ,886.8    ,0           ,873.8
115    ,Entry Short,Enter Short,2016-08-26 02:00:00,576.1  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-09-04 02:00:00,582    ,80.6348  ,-475.7    ,-0        ,-0          ,45445.5  ,0        ,953.8    ,0.1         ,2356.6
116    ,Entry Long ,Enter Long ,2016-09-04 02:00:00,582    ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-09-13 10:00:00,611.6  ,77.1389  ,2283.3    ,0.1       ,0           ,47728.8  ,0.1      ,4070.6   ,0           ,2.2
117    ,Entry Short,Enter Short,2016-09-13 10:00:00,611.6  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-09-27 10:00:00,606.1  ,78.8785  ,433.8     ,0         ,0           ,48162.6  ,0        ,1545.9   ,0           ,425.9
118    ,Entry Long ,Enter Long ,2016-09-27 10:00:00,606.1  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-10-19 18:00:00,635    ,79.9887  ,2311.7    ,0         ,0           ,50474.3  ,0.1      ,3271.5   ,0           ,432.8
119    ,Entry Short,Enter Short,2016-10-19 18:00:00,635    ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-10-23 02:00:00,651.8  ,80.2554  ,-1348.3   ,-0        ,-0          ,49126    ,0        ,725.5    ,0.1         ,2797.7
120    ,Entry Long ,Enter Long ,2016-10-23 02:00:00,651.8  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-11-05 09:00:00,703.4  ,73.9422  ,3815.4    ,0.1       ,0.1         ,52941.4  ,0.2      ,7298.1   ,0           ,443.1
121    ,Entry Short,Enter Short,2016-11-05 09:00:00,703.4  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-11-09 09:00:00,718.7  ,75.9122  ,-1161.5   ,-0        ,-0          ,51780    ,0        ,373.6    ,0.1         ,3157.9
122    ,Entry Long ,Enter Long ,2016-11-09 09:00:00,718.7  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-11-13 01:00:00,708.5  ,71.0467  ,-724.7    ,-0        ,-0          ,51055.3  ,0        ,1854.3   ,0           ,1232.8
123    ,Entry Short,Enter Short,2016-11-13 01:00:00,708.5  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-11-16 17:00:00,718.5  ,72.7523  ,-727.5    ,-0        ,-0          ,50327.8  ,0        ,1685.9   ,0           ,2561.5
124    ,Entry Long ,Enter Long ,2016-11-16 17:00:00,718.5  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2016-11-25 09:00:00,737.4  ,69.3845  ,1311.4    ,0         ,0           ,51639.1  ,0.1      ,3095.2   ,0           ,381.6
125    ,Entry Short,Enter Short,2016-11-25 09:00:00,737.4  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2016-12-01 09:00:00,742.3  ,70.6706  ,-346.3    ,-0        ,-0          ,51292.9  ,0        ,805.6    ,0           ,883.2
126    ,Entry Long ,Enter Long ,2016-12-01 09:00:00,742.3  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-01-07 01:00:00,939.3  ,69.262   ,13644.6   ,0.3       ,0.3         ,64937.5  ,0.6      ,28716    ,0           ,3.2
127    ,Entry Short,Enter Short,2017-01-07 01:00:00,939.3  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-01-17 17:00:00,867.8  ,69.5338  ,4971.7    ,0.1       ,0.1         ,69909.1  ,0.2      ,12745.5  ,0           ,48.5
128    ,Entry Long ,Enter Long ,2017-01-17 17:00:00,867.8  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-01-26 01:00:00,896.1  ,77.5263  ,2194      ,0         ,0           ,72103.1  ,0.1      ,5590.4   ,0           ,1216.3
129    ,Entry Short,Enter Short,2017-01-26 01:00:00,896.1  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-01-27 17:00:00,916    ,80.7681  ,-1607.3   ,-0        ,-0          ,70495.9  ,0        ,45       ,0           ,2334.2
130    ,Entry Long ,Enter Long ,2017-01-27 17:00:00,916    ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-02-10 17:00:00,980.8  ,76.7506  ,4973.4    ,0.1       ,0.1         ,75469.3  ,0.2      ,12580.2  ,0           ,76.8
131    ,Entry Short,Enter Short,2017-02-10 17:00:00,980.8  ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-02-16 01:00:00,1013.1 ,77.2007  ,-2493.6   ,-0        ,-0          ,72975.7  ,0        ,439.2    ,0           ,3412.3
132    ,Entry Long ,Enter Long ,2017-02-16 01:00:00,1013.1 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-03-08 17:00:00,1205.9 ,71.9324  ,13868.6   ,0.2       ,0.2         ,86844.3  ,0.3      ,19774.2  ,0           ,0
133    ,Entry Short,Enter Short,2017-03-08 17:00:00,1205.9 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-03-14 01:00:00,1219.4 ,72.13    ,-973.8    ,-0        ,-0          ,85870.5  ,0.2      ,17159.7  ,0.1         ,7579.6
134    ,Entry Long ,Enter Long ,2017-03-14 01:00:00,1219.4 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-03-17 09:00:00,1156.6 ,69.7946  ,-4383.1   ,-0.1      ,-0.1        ,81487.4  ,0        ,2814.3   ,0.2         ,13568.1
135    ,Entry Short,Enter Short,2017-03-17 09:00:00,1156.6 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-03-28 18:00:00,1038.2 ,70.6489  ,8364.8    ,0.1       ,0.1         ,89852.3  ,0.2      ,19407.9  ,0           ,0
136    ,Entry Long ,Enter Long ,2017-03-28 18:00:00,1038.2 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-04-14 18:00:00,1186.8 ,84.4029  ,12542.3   ,0.1       ,0.1         ,102394.5 ,0.2      ,16578.6  ,0           ,2642
137    ,Entry Short,Enter Short,2017-04-14 18:00:00,1186.8 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-04-18 18:00:00,1204.7 ,86.2436  ,-1543.8   ,-0        ,-0          ,100850.8 ,0        ,1444     ,0           ,2690.8
138    ,Entry Long ,Enter Long ,2017-04-18 18:00:00,1204.7 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-05-28 10:00:00,2088.4 ,83.0558  ,73396.4   ,0.7       ,0.7         ,174247.2 ,1.3      ,126040.3 ,0           ,631.2
139    ,Entry Short,Enter Short,2017-05-28 10:00:00,2088.4 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-05-31 18:00:00,2227.2 ,83.0638  ,-11529.3  ,-0.1      ,-0.1        ,162717.9 ,0        ,3917.1   ,0.1         ,20461.9
140    ,Entry Long ,Enter Long ,2017-05-31 18:00:00,2227.2 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-06-13 18:00:00,2710.5 ,70.9031  ,34267.5   ,0.2       ,0.2         ,196985.4 ,0.3      ,51107    ,0           ,0
141    ,Entry Short,Enter Short,2017-06-13 18:00:00,2710.5 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-06-20 18:00:00,2603.3 ,72.3046  ,7751.1    ,0         ,0           ,204736.4 ,0.2      ,45925.8  ,0           ,6319.6
142    ,Entry Long ,Enter Long ,2017-06-20 18:00:00,2603.3 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-06-25 18:00:00,2567.2 ,76.7375  ,-2770.2   ,-0        ,-0          ,201966.2 ,0.1      ,12638.7  ,0           ,9406.9
143    ,Entry Short,Enter Short,2017-06-25 18:00:00,2567.2 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-06-30 18:00:00,2522.3 ,78.2848  ,3515      ,0         ,0           ,205481.2 ,0.1      ,27963.3  ,0           ,2567.7
144    ,Entry Long ,Enter Long ,2017-06-30 18:00:00,2522.3 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-07-01 10:00:00,2478.4 ,81.5047  ,-3578.1   ,-0        ,-0          ,201903.1 ,0        ,517.1    ,0           ,8907.6
145    ,Entry Short,Enter Short,2017-07-01 10:00:00,2478.4 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-07-04 10:00:00,2560.2 ,81.0531  ,-6630.1   ,-0        ,-0          ,195273   ,0.1      ,10893.5  ,0.1         ,13718.2
146    ,Entry Long ,Enter Long ,2017-07-04 10:00:00,2560.2 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-07-09 02:00:00,2522.4 ,73.8857  ,-2792.9   ,-0        ,-0          ,192480.1 ,0        ,5525.7   ,0           ,6649.6
147    ,Entry Short,Enter Short,2017-07-09 02:00:00,2522.4 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-07-19 18:00:00,2325.1 ,75.9248  ,14980     ,0.1       ,0.1         ,207460.1 ,0.3      ,54164.8  ,0           ,2886.4
148    ,Entry Long ,Enter Long ,2017-07-19 18:00:00,2325.1 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-07-27 02:00:00,2499.9 ,87.2678  ,15254.4   ,0.1       ,0.1         ,222714.5 ,0.3      ,53175.8  ,0           ,9827.8
149    ,Entry Short,Enter Short,2017-07-27 02:00:00,2499.9 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-07-29 02:00:00,2747.3 ,88.6134  ,-21923    ,-0.1      ,-0.1        ,200791.5 ,0        ,0.6      ,0.1         ,31196.7
150    ,Entry Long ,Enter Long ,2017-07-29 02:00:00,2747.3 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-08-21 02:00:00,4116.6 ,70.4767  ,96503.7   ,0.5       ,0.5         ,297295.3 ,0.6      ,122417.3 ,0.1         ,10451.7
151    ,Entry Short,Enter Short,2017-08-21 02:00:00,4116.6 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-08-24 18:00:00,4202.2 ,71.7395  ,-6140.9   ,-0        ,-0          ,291154.4 ,0.1      ,35625.8  ,0           ,11722.2
152    ,Entry Long ,Enter Long ,2017-08-24 18:00:00,4202.2 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-09-05 02:00:00,4420.6 ,67.7871  ,14804.7   ,0.1       ,0.1         ,305959.1 ,0.2      ,51708    ,0           ,3108
153    ,Entry Short,Enter Short,2017-09-05 02:00:00,4420.6 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-09-08 02:00:00,4651.1 ,68.7719  ,-15851.9  ,-0.1      ,-0.1        ,290107.2 ,0.1      ,19263    ,0.1         ,21278
154    ,Entry Long ,Enter Long ,2017-09-08 02:00:00,4651.1 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-09-09 10:00:00,4434.3 ,61.2663  ,-13282.5  ,-0        ,-0          ,276824.6 ,0        ,3308.4   ,0.1         ,31368.3
155    ,Entry Short,Enter Short,2017-09-09 10:00:00,4434.3 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-09-19 10:00:00,3984.4 ,62.0451  ,27914.1   ,0.1       ,0.1         ,304738.7 ,0.3      ,89270.5  ,0           ,1
156    ,Entry Long ,Enter Long ,2017-09-19 10:00:00,3984.4 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-09-22 10:00:00,3718.2 ,75.5292  ,-20105.9  ,-0.1      ,-0.1        ,284632.8 ,0        ,5634.5   ,0.1         ,30695.1
157    ,Entry Short,Enter Short,2017-09-22 10:00:00,3718.2 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-09-26 10:00:00,3884.2 ,76.0697  ,-12627.6  ,-0        ,-0          ,272005.3 ,0.1      ,14689.1  ,0.1         ,19679.2
158    ,Entry Long ,Enter Long ,2017-09-26 10:00:00,3884.2 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-10-25 10:00:00,5612.2 ,68.6188  ,118573.3  ,0.4       ,0.4         ,390578.6 ,0.6      ,157535   ,0           ,967.5
159    ,Entry Short,Enter Short,2017-10-25 10:00:00,5612.2 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-10-27 18:00:00,5852.9 ,69.0907  ,-16630.1  ,-0        ,-0          ,373948.4 ,0        ,9686.5   ,0.1         ,26441
160    ,Entry Long ,Enter Long ,2017-10-27 18:00:00,5852.9 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-11-11 01:00:00,6913   ,63.8359  ,67672.4   ,0.2       ,0.2         ,441620.9 ,0.3      ,123528.9 ,0           ,10737.2
161    ,Entry Short,Enter Short,2017-11-11 01:00:00,6913   ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Short ,Enter Long ,2017-11-16 01:00:00,7082.2 ,63.3926  ,-10726    ,-0        ,-0          ,430894.8 ,0.2      ,91855.9  ,0.1         ,24532.9
162    ,Entry Long ,Enter Long ,2017-11-16 01:00:00,7082.2 ,         ,          ,          ,            ,         ,         ,         ,            ,
       ,Exit Long  ,Enter Short,2017-12-21 01:00:00,16551.5,57.5338  ,544804.8  ,1.3       ,1.3         ,975699.6 ,1.8      ,723648.6 ,0           ,0
163    ,Entry Short,Enter Short,2017-12-21 01:00:00,16551.5,         ,          ,          ,            ,         ,         ,         ,            ,
